Fecha,Provincia,Marca,Venta Total,Iva,Sub Total
2024-08-01,Pastaza,KFC,30337.43,4550.61,25786.82
2024-08-02,Pastaza,KFC,22046.31,3306.95,18739.36
2024-08-03,Pastaza,KFC,21665.43,3249.81,18415.62
2024-08-04,Pastaza,KFC,15794.34,2369.15,13425.19
2024-08-05,Pastaza,KFC,29800.27,4470.04,25330.23
2024-08-06,Pastaza,KFC,25323.38,3798.51,21524.87
2024-08-07,Pastaza,KFC,28538.1,4280.71,24257.39
2024-08-08,Pastaza,KFC,26145.33,3921.8,22223.53
2024-08-09,Pastaza,KFC,17475.67,2621.35,14854.32
2024-08-10,Pastaza,KFC,23542.81,3531.42,20011.39
2024-08-11,Pastaza,KFC,23768.67,3565.3,20203.37
2024-08-12,Pastaza,KFC,18911.27,2836.69,16074.58
2024-08-13,Pastaza,KFC,22594.75,3389.21,19205.54
2024-08-14,Pastaza,KFC,23204.46,3480.67,19723.79
2024-08-15,Pastaza,KFC,16348.61,2452.29,13896.32
2024-08-16,Pastaza,KFC,21042.6,3156.39,17886.21
2024-08-17,Pastaza,KFC,27537.71,4130.66,23407.05
2024-08-18,Pastaza,KFC,23271.69,3490.75,19780.94
2024-08-19,Pastaza,KFC,17538.5,2630.78,14907.72
2024-08-20,Pastaza,KFC,20847.79,3127.17,17720.62
2024-08-21,Pastaza,KFC,16711.89,2506.78,14205.11
2024-08-22,Pastaza,KFC,25439.8,3815.97,21623.83
2024-08-23,Pastaza,KFC,17102.18,2565.33,14536.85
2024-08-24,Pastaza,KFC,29470.84,4420.63,25050.21
2024-08-25,Pastaza,KFC,19041.41,2856.21,16185.2
2024-08-26,Pastaza,KFC,23261.9,3489.29,19772.61
2024-08-27,Pastaza,KFC,15825.64,2373.85,13451.79
2024-08-28,Pastaza,KFC,19333.2,2899.98,16433.22
2024-08-29,Pastaza,KFC,23912.81,3586.92,20325.89
2024-08-30,Pastaza,KFC,30219.77,4532.97,25686.8
2024-08-31,Pastaza,KFC,21126.54,3168.98,17957.56
2024-09-01,Pastaza,KFC,22891.34,3433.7,19457.64
2024-09-02,Pastaza,KFC,20130.75,3019.61,17111.14
2024-09-03,Pastaza,KFC,27221.39,4083.21,23138.18
2024-09-04,Pastaza,KFC,25290.99,3793.65,21497.34
2024-09-05,Pastaza,KFC,23238.58,3485.79,19752.79
2024-09-06,Pastaza,KFC,17372.72,2605.91,14766.81
2024-09-07,Pastaza,KFC,23524.45,3528.67,19995.78
2024-09-08,Pastaza,KFC,22037.08,3305.56,18731.52
2024-09-09,Pastaza,KFC,26576.55,3986.48,22590.07
2024-09-10,Pastaza,KFC,25548.28,3832.24,21716.04
2024-09-11,Pastaza,KFC,22386.09,3357.91,19028.18
2024-09-12,Pastaza,KFC,30579.61,4586.94,25992.67
2024-09-13,Pastaza,KFC,19293.19,2893.98,16399.21
2024-09-14,Pastaza,KFC,28126.56,4218.98,23907.58
2024-09-15,Pastaza,KFC,24378.97,3656.85,20722.12
2024-09-16,Pastaza,KFC,28378.78,4256.82,24121.96
2024-09-17,Pastaza,KFC,21100.26,3165.04,17935.22
2024-09-18,Pastaza,KFC,16885.88,2532.88,14353.0
2024-09-19,Pastaza,KFC,27710.74,4156.61,23554.13
2024-09-20,Pastaza,KFC,30284.1,4542.61,25741.49
2024-09-21,Pastaza,KFC,30274.68,4541.2,25733.48
2024-09-22,Pastaza,KFC,23293.46,3494.02,19799.44
2024-09-23,Pastaza,KFC,19365.67,2904.85,16460.82
2024-09-24,Pastaza,KFC,24591.48,3688.72,20902.76
2024-09-25,Pastaza,KFC,27086.43,4062.96,23023.47
2024-09-26,Pastaza,KFC,18086.64,2713.0,15373.64
2024-09-27,Pastaza,KFC,28986.12,4347.92,24638.2
2024-09-28,Pastaza,KFC,17479.55,2621.93,14857.62
2024-09-29,Pastaza,KFC,27512.25,4126.84,23385.41
2024-09-30,Pastaza,KFC,17904.84,2685.73,15219.11
2024-10-01,Pastaza,KFC,26186.72,3928.01,22258.71
2024-10-02,Pastaza,KFC,26272.45,3940.87,22331.58
2024-10-03,Pastaza,KFC,22199.53,3329.93,18869.6
2024-10-04,Pastaza,KFC,15413.44,2312.02,13101.42
2024-10-05,Pastaza,KFC,27262.69,4089.4,23173.29
2024-10-06,Pastaza,KFC,24701.41,3705.21,20996.2
2024-10-07,Pastaza,KFC,26585.15,3987.77,22597.38
2024-10-08,Pastaza,KFC,16496.37,2474.46,14021.91
2024-10-09,Pastaza,KFC,22335.3,3350.29,18985.01
2024-10-10,Pastaza,KFC,29634.44,4445.17,25189.27
2024-10-11,Pastaza,KFC,18924.81,2838.72,16086.09
2024-10-12,Pastaza,KFC,18694.62,2804.19,15890.43
2024-10-13,Pastaza,KFC,29637.26,4445.59,25191.67
2024-10-14,Pastaza,KFC,22193.71,3329.06,18864.65
2024-10-15,Pastaza,KFC,26814.93,4022.24,22792.69
2024-10-16,Pastaza,KFC,16598.14,2489.72,14108.42
2024-10-17,Pastaza,KFC,23920.65,3588.1,20332.55
2024-10-18,Pastaza,KFC,18196.39,2729.46,15466.93
2024-10-19,Pastaza,KFC,30279.18,4541.88,25737.3
2024-10-20,Pastaza,KFC,19615.11,2942.27,16672.84
2024-10-21,Pastaza,KFC,21112.11,3166.82,17945.29
2024-10-22,Pastaza,KFC,23875.96,3581.39,20294.57
2024-10-23,Pastaza,KFC,30366.17,4554.93,25811.24
2024-10-24,Pastaza,KFC,22005.49,3300.82,18704.67
2024-10-25,Pastaza,KFC,23899.08,3584.86,20314.22
2024-10-26,Pastaza,KFC,20680.15,3102.02,17578.13
2024-10-27,Pastaza,KFC,23726.99,3559.05,20167.94
2024-10-28,Pastaza,KFC,29447.1,4417.06,25030.04
2024-10-29,Pastaza,KFC,18160.77,2724.12,15436.65
2024-10-30,Pastaza,KFC,28565.06,4284.76,24280.3
2024-10-31,Pastaza,KFC,21534.82,3230.22,18304.6
2024-11-01,Pastaza,KFC,23994.36,3599.15,20395.21
2024-11-02,Pastaza,KFC,18728.39,2809.26,15919.13
2024-11-03,Pastaza,KFC,24635.49,3695.32,20940.17
2024-11-04,Pastaza,KFC,27801.7,4170.26,23631.44
2024-11-05,Pastaza,KFC,16151.12,2422.67,13728.45
2024-11-06,Pastaza,KFC,29888.67,4483.3,25405.37
2024-11-07,Pastaza,KFC,17827.39,2674.11,15153.28
2024-11-08,Pastaza,KFC,29686.51,4452.98,25233.53
2024-11-09,Pastaza,KFC,22994.88,3449.23,19545.65
2024-11-10,Pastaza,KFC,24416.24,3662.44,20753.8
2024-11-11,Pastaza,KFC,23108.74,3466.31,19642.43
2024-11-12,Pastaza,KFC,20291.98,3043.8,17248.18
2024-11-13,Pastaza,KFC,23313.73,3497.06,19816.67
2024-11-14,Pastaza,KFC,26300.67,3945.1,22355.57
2024-11-15,Pastaza,KFC,25391.64,3808.75,21582.89
2024-11-16,Pastaza,KFC,17415.39,2612.31,14803.08
2024-11-17,Pastaza,KFC,17585.42,2637.81,14947.61
2024-11-18,Pastaza,KFC,27584.49,4137.67,23446.82
2024-11-19,Pastaza,KFC,22793.69,3419.05,19374.64
2024-11-20,Pastaza,KFC,29128.97,4369.35,24759.62
2024-11-21,Pastaza,KFC,22905.3,3435.79,19469.51
2024-11-22,Pastaza,KFC,29739.66,4460.95,25278.71
2024-11-23,Pastaza,KFC,30162.71,4524.41,25638.3
2024-11-24,Pastaza,KFC,27579.44,4136.92,23442.52
2024-11-25,Pastaza,KFC,17509.08,2626.36,14882.72
2024-11-26,Pastaza,KFC,28421.76,4263.26,24158.5
2024-11-27,Pastaza,KFC,19935.77,2990.37,16945.4
2024-11-28,Pastaza,KFC,29002.05,4350.31,24651.74
2024-11-29,Pastaza,KFC,30092.48,4513.87,25578.61
2024-11-30,Pastaza,KFC,20018.63,3002.79,17015.84
2024-12-01,Pastaza,KFC,22639.85,3395.98,19243.87
2024-12-02,Pastaza,KFC,26574.75,3986.21,22588.54
2024-12-03,Pastaza,KFC,30256.55,4538.48,25718.07
2024-12-04,Pastaza,KFC,20892.03,3133.8,17758.23
2024-12-05,Pastaza,KFC,27953.81,4193.07,23760.74
2024-12-06,Pastaza,KFC,30268.52,4540.28,25728.24
2024-12-07,Pastaza,KFC,27338.97,4100.85,23238.12
2024-12-08,Pastaza,KFC,22082.23,3312.33,18769.9
2024-12-09,Pastaza,KFC,23452.15,3517.82,19934.33
2024-12-10,Pastaza,KFC,16653.83,2498.07,14155.76
2024-12-11,Pastaza,KFC,24770.43,3715.56,21054.87
2024-12-12,Pastaza,KFC,19586.93,2938.04,16648.89
2024-12-13,Pastaza,KFC,19727.6,2959.14,16768.46
2024-12-14,Pastaza,KFC,19347.41,2902.11,16445.3
2024-12-15,Pastaza,KFC,15730.13,2359.52,13370.61
2024-12-16,Pastaza,KFC,23611.28,3541.69,20069.59
2024-12-17,Pastaza,KFC,30309.2,4546.38,25762.82
2024-12-18,Pastaza,KFC,29430.94,4414.64,25016.3
2024-12-19,Pastaza,KFC,23351.6,3502.74,19848.86
2024-12-20,Pastaza,KFC,27874.28,4181.14,23693.14
2024-12-21,Pastaza,KFC,19200.46,2880.07,16320.39
2024-12-22,Pastaza,KFC,29849.34,4477.4,25371.94
2024-12-23,Pastaza,KFC,23856.13,3578.42,20277.71
2024-12-24,Pastaza,KFC,30511.68,4576.75,25934.93
2024-12-25,Pastaza,KFC,18200.11,2730.02,15470.09
2024-12-26,Pastaza,KFC,22437.07,3365.56,19071.51
2024-12-27,Pastaza,KFC,17285.03,2592.75,14692.28
2024-12-28,Pastaza,KFC,27608.98,4141.35,23467.63
2024-12-29,Pastaza,KFC,26757.87,4013.68,22744.19
2024-12-30,Pastaza,KFC,18960.51,2844.08,16116.43
2024-01-01,Pastaza,Tropiburger,16653.59,2498.04,14155.55
2024-01-02,Pastaza,Tropiburger,18752.75,2812.91,15939.84
2024-01-03,Pastaza,Tropiburger,25129.72,3769.46,21360.26
2024-01-04,Pastaza,Tropiburger,22185.39,3327.81,18857.58
2024-01-05,Pastaza,Tropiburger,29395.41,4409.31,24986.1
2024-01-06,Pastaza,Tropiburger,28977.09,4346.56,24630.53
2024-01-07,Pastaza,Tropiburger,21973.19,3295.98,18677.21
2024-01-08,Pastaza,Tropiburger,19568.92,2935.34,16633.58
2024-01-09,Pastaza,Tropiburger,24607.56,3691.13,20916.43
2024-01-10,Pastaza,Tropiburger,24178.45,3626.77,20551.68
2024-01-11,Pastaza,Tropiburger,19067.98,2860.2,16207.78
2024-01-12,Pastaza,Tropiburger,22325.15,3348.77,18976.38
2024-01-13,Pastaza,Tropiburger,19679.74,2951.96,16727.78
2024-01-14,Pastaza,Tropiburger,24409.91,3661.49,20748.42
2024-01-15,Pastaza,Tropiburger,26206.08,3930.91,22275.17
2024-01-16,Pastaza,Tropiburger,21577.0,3236.55,18340.45
2024-01-17,Pastaza,Tropiburger,18369.4,2755.41,15613.99
2024-01-18,Pastaza,Tropiburger,22121.29,3318.19,18803.1
2024-01-19,Pastaza,Tropiburger,19241.1,2886.16,16354.94
2024-01-20,Pastaza,Tropiburger,26536.16,3980.42,22555.74
2024-01-21,Pastaza,Tropiburger,22900.79,3435.12,19465.67
2024-01-22,Pastaza,Tropiburger,23190.91,3478.64,19712.27
2024-01-23,Pastaza,Tropiburger,15481.72,2322.26,13159.46
2024-01-24,Pastaza,Tropiburger,18963.53,2844.53,16119.0
2024-01-25,Pastaza,Tropiburger,26928.19,4039.23,22888.96
2024-01-26,Pastaza,Tropiburger,26228.77,3934.32,22294.45
2024-01-27,Pastaza,Tropiburger,26370.24,3955.54,22414.7
2024-01-28,Pastaza,Tropiburger,28692.93,4303.94,24388.99
2024-01-29,Pastaza,Tropiburger,22129.68,3319.45,18810.23
2024-01-30,Pastaza,Tropiburger,17229.78,2584.47,14645.31
2024-01-31,Pastaza,Tropiburger,18588.81,2788.32,15800.49
2024-02-01,Pastaza,Tropiburger,21308.98,3196.35,18112.63
2024-02-02,Pastaza,Tropiburger,19770.49,2965.57,16804.92
2024-02-03,Pastaza,Tropiburger,23087.88,3463.18,19624.7
2024-02-04,Pastaza,Tropiburger,25092.55,3763.88,21328.67
2024-02-05,Pastaza,Tropiburger,26548.79,3982.32,22566.47
2024-02-06,Pastaza,Tropiburger,21347.19,3202.08,18145.11
2024-02-07,Pastaza,Tropiburger,24483.04,3672.46,20810.58
2024-02-08,Pastaza,Tropiburger,30237.59,4535.64,25701.95
2024-02-09,Pastaza,Tropiburger,29351.18,4402.68,24948.5
2024-02-10,Pastaza,Tropiburger,26156.15,3923.42,22232.73
2024-02-11,Pastaza,Tropiburger,16538.42,2480.76,14057.66
2024-02-12,Pastaza,Tropiburger,19612.33,2941.85,16670.48
2024-02-13,Pastaza,Tropiburger,28778.4,4316.76,24461.64
2024-02-14,Pastaza,Tropiburger,27068.67,4060.3,23008.37
2024-02-15,Pastaza,Tropiburger,23275.69,3491.35,19784.34
2024-02-16,Pastaza,Tropiburger,28158.42,4223.76,23934.66
2024-02-17,Pastaza,Tropiburger,18874.17,2831.13,16043.04
2024-02-18,Pastaza,Tropiburger,27627.11,4144.07,23483.04
2024-02-19,Pastaza,Tropiburger,25395.6,3809.34,21586.26
2024-02-20,Pastaza,Tropiburger,29272.54,4390.88,24881.66
2024-02-21,Pastaza,Tropiburger,16555.21,2483.28,14071.93
2024-02-22,Pastaza,Tropiburger,20278.02,3041.7,17236.32
2024-02-23,Pastaza,Tropiburger,18437.0,2765.55,15671.45
2024-02-24,Pastaza,Tropiburger,29627.07,4444.06,25183.01
2024-02-25,Pastaza,Tropiburger,22794.57,3419.19,19375.38
2024-02-26,Pastaza,Tropiburger,27533.06,4129.96,23403.1
2024-02-27,Pastaza,Tropiburger,19213.0,2881.95,16331.05
2024-02-28,Pastaza,Tropiburger,18900.01,2835.0,16065.01
2024-02-29,Pastaza,Tropiburger,20688.98,3103.35,17585.63
2024-03-01,Pastaza,Tropiburger,25552.54,3832.88,21719.66
2024-03-02,Pastaza,Tropiburger,18959.23,2843.88,16115.35
2024-03-03,Pastaza,Tropiburger,26241.55,3936.23,22305.32
2024-03-04,Pastaza,Tropiburger,29741.67,4461.25,25280.42
2024-03-05,Pastaza,Tropiburger,29327.97,4399.2,24928.77
2024-03-06,Pastaza,Tropiburger,29693.56,4454.03,25239.53
2024-03-07,Pastaza,Tropiburger,17232.73,2584.91,14647.82
2024-03-08,Pastaza,Tropiburger,28929.18,4339.38,24589.8
2024-03-09,Pastaza,Tropiburger,29578.72,4436.81,25141.91
2024-03-10,Pastaza,Tropiburger,30109.56,4516.43,25593.13
2024-03-11,Pastaza,Tropiburger,26158.81,3923.82,22234.99
2024-03-12,Pastaza,Tropiburger,19432.86,2914.93,16517.93
2024-03-13,Pastaza,Tropiburger,17789.51,2668.43,15121.08
2024-03-14,Pastaza,Tropiburger,27613.75,4142.06,23471.69
2024-03-15,Pastaza,Tropiburger,17883.03,2682.45,15200.58
2024-03-16,Pastaza,Tropiburger,20600.53,3090.08,17510.45
2024-03-17,Pastaza,Tropiburger,16131.68,2419.75,13711.93
2024-03-18,Pastaza,Tropiburger,24481.06,3672.16,20808.9
2024-03-19,Pastaza,Tropiburger,29908.27,4486.24,25422.03
2024-03-20,Pastaza,Tropiburger,26702.45,4005.37,22697.08
2024-03-21,Pastaza,Tropiburger,18727.19,2809.08,15918.11
2024-03-22,Pastaza,Tropiburger,28252.64,4237.9,24014.74
2024-03-23,Pastaza,Tropiburger,24693.19,3703.98,20989.21
2024-03-24,Pastaza,Tropiburger,22419.38,3362.91,19056.47
2024-03-25,Pastaza,Tropiburger,29895.38,4484.31,25411.07
2024-03-26,Pastaza,Tropiburger,27467.26,4120.09,23347.17
2024-03-27,Pastaza,Tropiburger,18770.49,2815.57,15954.92
2024-03-28,Pastaza,Tropiburger,29478.53,4421.78,25056.75
2024-03-29,Pastaza,Tropiburger,25006.69,3751.0,21255.69
2024-03-30,Pastaza,Tropiburger,24559.43,3683.91,20875.52
2024-03-31,Pastaza,Tropiburger,18494.61,2774.19,15720.42
2024-04-01,Pastaza,Tropiburger,26567.76,3985.16,22582.6
2024-04-02,Pastaza,Tropiburger,23645.43,3546.81,20098.62
2024-04-03,Pastaza,Tropiburger,21200.75,3180.11,18020.64
2024-04-04,Pastaza,Tropiburger,29209.43,4381.41,24828.02
2024-04-05,Pastaza,Tropiburger,16070.97,2410.65,13660.32
2024-04-06,Pastaza,Tropiburger,23454.34,3518.15,19936.19
2024-04-07,Pastaza,Tropiburger,22966.87,3445.03,19521.84
2024-04-08,Pastaza,Tropiburger,17926.47,2688.97,15237.5
2024-04-09,Pastaza,Tropiburger,16223.0,2433.45,13789.55
2024-04-10,Pastaza,Tropiburger,28181.53,4227.23,23954.3
2024-04-11,Pastaza,Tropiburger,28899.03,4334.85,24564.18
2024-04-12,Pastaza,Tropiburger,27207.85,4081.18,23126.67
2024-04-13,Pastaza,Tropiburger,28868.44,4330.27,24538.17
2024-04-14,Pastaza,Tropiburger,21831.91,3274.79,18557.12
2024-04-15,Pastaza,Tropiburger,24364.7,3654.7,20710.0
2024-04-16,Pastaza,Tropiburger,23740.68,3561.1,20179.58
2024-04-17,Pastaza,Tropiburger,21351.73,3202.76,18148.97
2024-04-18,Pastaza,Tropiburger,27332.71,4099.91,23232.8
2024-04-19,Pastaza,Tropiburger,23520.85,3528.13,19992.72
2024-04-20,Pastaza,Tropiburger,24356.01,3653.4,20702.61
2024-04-21,Pastaza,Tropiburger,19669.38,2950.41,16718.97
2024-04-22,Pastaza,Tropiburger,21843.07,3276.46,18566.61
2024-04-23,Pastaza,Tropiburger,15443.84,2316.58,13127.26
2024-04-24,Pastaza,Tropiburger,25045.87,3756.88,21288.99
2024-04-25,Pastaza,Tropiburger,30000.37,4500.06,25500.31
2024-04-26,Pastaza,Tropiburger,27821.16,4173.17,23647.99
2024-04-27,Pastaza,Tropiburger,20350.59,3052.59,17298.0
2024-04-28,Pastaza,Tropiburger,16976.36,2546.45,14429.91
2024-04-29,Pastaza,Tropiburger,28022.17,4203.33,23818.84
2024-04-30,Pastaza,Tropiburger,16710.02,2506.5,14203.52
2024-05-01,Pastaza,Tropiburger,25269.85,3790.48,21479.37
2024-05-02,Pastaza,Tropiburger,25048.68,3757.3,21291.38
2024-05-03,Pastaza,Tropiburger,23065.2,3459.78,19605.42
2024-05-04,Pastaza,Tropiburger,20838.56,3125.78,17712.78
2024-05-05,Pastaza,Tropiburger,17174.81,2576.22,14598.59
2024-05-06,Pastaza,Tropiburger,18667.32,2800.1,15867.22
2024-05-07,Pastaza,Tropiburger,26023.95,3903.59,22120.36
2024-05-08,Pastaza,Tropiburger,19029.66,2854.45,16175.21
2024-05-09,Pastaza,Tropiburger,22292.33,3343.85,18948.48
2024-05-10,Pastaza,Tropiburger,28229.74,4234.46,23995.28
2024-05-11,Pastaza,Tropiburger,19215.96,2882.39,16333.57
2024-05-12,Pastaza,Tropiburger,22292.16,3343.82,18948.34
2024-05-13,Pastaza,Tropiburger,22784.93,3417.74,19367.19
2024-05-14,Pastaza,Tropiburger,15653.56,2348.03,13305.53
2024-05-15,Pastaza,Tropiburger,19525.39,2928.81,16596.58
2024-05-16,Pastaza,Tropiburger,20852.56,3127.88,17724.68
2024-05-17,Pastaza,Tropiburger,28667.81,4300.17,24367.64
2024-05-18,Pastaza,Tropiburger,15914.27,2387.14,13527.13
2024-05-19,Pastaza,Tropiburger,23549.88,3532.48,20017.4
2024-05-20,Pastaza,Tropiburger,21159.69,3173.95,17985.74
2024-05-21,Pastaza,Tropiburger,17156.64,2573.5,14583.14
2024-05-22,Pastaza,Tropiburger,15624.08,2343.61,13280.47
2024-05-23,Pastaza,Tropiburger,21374.01,3206.1,18167.91
2024-05-24,Pastaza,Tropiburger,29844.89,4476.73,25368.16
2024-05-25,Pastaza,Tropiburger,25483.81,3822.57,21661.24
2024-05-26,Pastaza,Tropiburger,16759.29,2513.89,14245.4
2024-05-27,Pastaza,Tropiburger,30035.49,4505.32,25530.17
2024-05-28,Pastaza,Tropiburger,26096.25,3914.44,22181.81
2024-05-29,Pastaza,Tropiburger,25677.87,3851.68,21826.19
2024-05-30,Pastaza,Tropiburger,22157.3,3323.59,18833.71
2024-05-31,Pastaza,Tropiburger,20848.61,3127.29,17721.32
2024-06-01,Pastaza,Tropiburger,18411.48,2761.72,15649.76
2024-06-02,Pastaza,Tropiburger,16325.77,2448.87,13876.9
2024-06-03,Pastaza,Tropiburger,16081.35,2412.2,13669.15
2024-06-04,Pastaza,Tropiburger,20763.21,3114.48,17648.73
2024-06-05,Pastaza,Tropiburger,20258.25,3038.74,17219.51
2024-06-06,Pastaza,Tropiburger,18915.8,2837.37,16078.43
2024-06-07,Pastaza,Tropiburger,20665.29,3099.79,17565.5
2024-06-08,Pastaza,Tropiburger,22003.66,3300.55,18703.11
2024-06-09,Pastaza,Tropiburger,29724.58,4458.69,25265.89
2024-06-10,Pastaza,Tropiburger,20163.17,3024.48,17138.69
2024-06-11,Pastaza,Tropiburger,27481.09,4122.16,23358.93
2024-06-12,Pastaza,Tropiburger,22179.91,3326.99,18852.92
2024-06-13,Pastaza,Tropiburger,20599.25,3089.89,17509.36
2024-06-14,Pastaza,Tropiburger,21812.3,3271.84,18540.46
2024-06-15,Pastaza,Tropiburger,28696.94,4304.54,24392.4
2024-06-16,Pastaza,Tropiburger,28022.6,4203.39,23819.21
2024-06-17,Pastaza,Tropiburger,28664.32,4299.65,24364.67
2024-06-18,Pastaza,Tropiburger,15805.71,2370.86,13434.85
2024-06-19,Pastaza,Tropiburger,28413.41,4262.01,24151.4
2024-06-20,Pastaza,Tropiburger,23161.0,3474.15,19686.85
2024-06-21,Pastaza,Tropiburger,20804.0,3120.6,17683.4
2024-06-22,Pastaza,Tropiburger,18883.26,2832.49,16050.77
2024-06-23,Pastaza,Tropiburger,24295.06,3644.26,20650.8
2024-06-24,Pastaza,Tropiburger,22152.18,3322.83,18829.35
2024-06-25,Pastaza,Tropiburger,22077.65,3311.65,18766.0
2024-06-26,Pastaza,Tropiburger,16715.23,2507.28,14207.95
2024-06-27,Pastaza,Tropiburger,24315.01,3647.25,20667.76
2024-06-28,Pastaza,Tropiburger,25482.25,3822.34,21659.91
2024-06-29,Pastaza,Tropiburger,29509.72,4426.46,25083.26
2024-06-30,Pastaza,Tropiburger,20588.01,3088.2,17499.81
2024-07-01,Pastaza,Tropiburger,22878.97,3431.85,19447.12
2024-07-02,Pastaza,Tropiburger,28692.3,4303.84,24388.46
2024-07-03,Pastaza,Tropiburger,23237.8,3485.67,19752.13
2024-07-04,Pastaza,Tropiburger,23150.83,3472.62,19678.21
2024-07-05,Pastaza,Tropiburger,29046.27,4356.94,24689.33
2024-07-06,Pastaza,Tropiburger,19242.9,2886.43,16356.47
2024-07-07,Pastaza,Tropiburger,22648.71,3397.31,19251.4
2024-07-08,Pastaza,Tropiburger,20435.61,3065.34,17370.27
2024-07-09,Pastaza,Tropiburger,27112.42,4066.86,23045.56
2024-07-10,Pastaza,Tropiburger,17248.76,2587.31,14661.45
2024-07-11,Pastaza,Tropiburger,22513.95,3377.09,19136.86
2024-07-12,Pastaza,Tropiburger,21024.0,3153.6,17870.4
2024-07-13,Pastaza,Tropiburger,25942.24,3891.34,22050.9
2024-07-14,Pastaza,Tropiburger,24753.7,3713.05,21040.65
2024-07-15,Pastaza,Tropiburger,26076.06,3911.41,22164.65
2024-07-16,Pastaza,Tropiburger,21861.21,3279.18,18582.03
2024-07-17,Pastaza,Tropiburger,26817.42,4022.61,22794.81
2024-07-18,Pastaza,Tropiburger,17821.5,2673.22,15148.28
2024-07-19,Pastaza,Tropiburger,22539.05,3380.86,19158.19
2024-07-20,Pastaza,Tropiburger,23086.45,3462.97,19623.48
2024-07-21,Pastaza,Tropiburger,17335.25,2600.29,14734.96
2024-07-22,Pastaza,Tropiburger,22510.83,3376.62,19134.21
2024-07-23,Pastaza,Tropiburger,29918.21,4487.73,25430.48
2024-07-24,Pastaza,Tropiburger,19963.82,2994.57,16969.25
2024-07-25,Pastaza,Tropiburger,18818.53,2822.78,15995.75
2024-07-26,Pastaza,Tropiburger,24531.26,3679.69,20851.57
2024-07-27,Pastaza,Tropiburger,24965.15,3744.77,21220.38
2024-07-28,Pastaza,Tropiburger,25654.43,3848.16,21806.27
2024-07-29,Pastaza,Tropiburger,23108.0,3466.2,19641.8
2024-07-30,Pastaza,Tropiburger,25983.51,3897.53,22085.98
2024-07-31,Pastaza,Tropiburger,20723.67,3108.55,17615.12
2024-08-01,Pastaza,Tropiburger,19791.42,2968.71,16822.71
2024-08-02,Pastaza,Tropiburger,15694.68,2354.2,13340.48
2024-08-03,Pastaza,Tropiburger,23723.5,3558.53,20164.97
2024-08-04,Pastaza,Tropiburger,30607.86,4591.18,26016.68
2024-08-05,Pastaza,Tropiburger,27771.74,4165.76,23605.98
2024-08-06,Pastaza,Tropiburger,25597.02,3839.55,21757.47
2024-08-07,Pastaza,Tropiburger,19592.31,2938.85,16653.46
2024-08-08,Pastaza,Tropiburger,24604.81,3690.72,20914.09
2024-08-09,Pastaza,Tropiburger,29140.46,4371.07,24769.39
2024-08-10,Pastaza,Tropiburger,30308.08,4546.21,25761.87
2024-08-11,Pastaza,Tropiburger,16484.21,2472.63,14011.58
2024-08-12,Pastaza,Tropiburger,29518.02,4427.7,25090.32
2024-08-13,Pastaza,Tropiburger,29316.31,4397.45,24918.86
2024-08-14,Pastaza,Tropiburger,21603.59,3240.54,18363.05
2024-08-15,Pastaza,Tropiburger,22194.72,3329.21,18865.51
2024-08-16,Pastaza,Tropiburger,29406.75,4411.01,24995.74
2024-08-17,Pastaza,Tropiburger,25161.01,3774.15,21386.86
2024-08-18,Pastaza,Tropiburger,22164.22,3324.63,18839.59
2024-08-19,Pastaza,Tropiburger,17351.22,2602.68,14748.54
2024-08-20,Pastaza,Tropiburger,25960.58,3894.09,22066.49
2024-08-21,Pastaza,Tropiburger,25048.93,3757.34,21291.59
2024-08-22,Pastaza,Tropiburger,17110.06,2566.51,14543.55
2024-08-23,Pastaza,Tropiburger,18385.15,2757.77,15627.38
2024-08-24,Pastaza,Tropiburger,21814.1,3272.11,18541.99
2024-08-25,Pastaza,Tropiburger,28103.0,4215.45,23887.55
2024-08-26,Pastaza,Tropiburger,22451.27,3367.69,19083.58
2024-08-27,Pastaza,Tropiburger,26262.19,3939.33,22322.86
2024-08-28,Pastaza,Tropiburger,17014.32,2552.15,14462.17
2024-08-29,Pastaza,Tropiburger,28995.98,4349.4,24646.58
2024-08-30,Pastaza,Tropiburger,28449.72,4267.46,24182.26
2024-08-31,Pastaza,Tropiburger,18948.44,2842.27,16106.17
2024-09-01,Pastaza,Tropiburger,25807.04,3871.06,21935.98
2024-09-02,Pastaza,Tropiburger,22315.72,3347.36,18968.36
2024-09-03,Pastaza,Tropiburger,15587.87,2338.18,13249.69
2024-09-04,Pastaza,Tropiburger,28104.51,4215.68,23888.83
2024-09-05,Pastaza,Tropiburger,19851.48,2977.72,16873.76
2024-09-06,Pastaza,Tropiburger,26757.17,4013.58,22743.59
2024-09-07,Pastaza,Tropiburger,19834.34,2975.15,16859.19
2024-09-08,Pastaza,Tropiburger,22478.69,3371.8,19106.89
2024-09-09,Pastaza,Tropiburger,26618.33,3992.75,22625.58
2024-09-10,Pastaza,Tropiburger,26908.65,4036.3,22872.35
2024-09-11,Pastaza,Tropiburger,19040.96,2856.14,16184.82
2024-09-12,Pastaza,Tropiburger,27737.91,4160.69,23577.22
2024-09-13,Pastaza,Tropiburger,28012.07,4201.81,23810.26
2024-09-14,Pastaza,Tropiburger,17631.4,2644.71,14986.69
2024-09-15,Pastaza,Tropiburger,26968.34,4045.25,22923.09
2024-09-16,Pastaza,Tropiburger,17169.64,2575.45,14594.19
